ref	query	chrom	ref_start	ref_end	source	block_no	ref_assembly	block_size	ref_chrom	bin_size_mbp
cadenza	paragon	chr5A	680502205	708851581	BLAST	5034	IWGSCv1.1	28349376	chr5A	5
paragon	cadenza	chr5A	680502205	708851581	BLAST	5034	IWGSCv1.1	28349376	chr5A	5
claire	paragon	chr5A	14922005	29896434	BLAST	5035	IWGSCv1.1	14974429	chr5A	5
paragon	claire	chr5A	14922005	29896434	BLAST	5035	IWGSCv1.1	14974429	chr5A	5
claire	paragon	chr5A	533482706	547418136	BLAST	5036	IWGSCv1.1	13935430	chr5A	5
paragon	claire	chr5A	533482706	547418136	BLAST	5036	IWGSCv1.1	13935430	chr5A	5
claire	paragon	chr5A	596560006	601608114	BLAST	5037	IWGSCv1.1	5048108	chr5A	5
paragon	claire	chr5A	596560006	601608114	BLAST	5037	IWGSCv1.1	5048108	chr5A	5
julius	paragon	chr5A	506673768	512957247	BLAST	5038	julius	6283479	chr5A__jul	5
paragon	julius	chr5A	504869726	511207880	BLAST	5038	IWGSCv1.1	6338154	chr5A	5
paragon	robigus	chr5A	533482706	547418136	BLAST	5047	IWGSCv1.1	13935430	chr5A	5
robigus	paragon	chr5A	533482706	547418136	BLAST	5047	IWGSCv1.1	13935430	chr5A	5
paragon	robigus	chr5A	593240871	601683215	BLAST	5048	IWGSCv1.1	8442344	chr5A	5
robigus	paragon	chr5A	593240871	601683215	BLAST	5048	IWGSCv1.1	8442344	chr5A	5
arina	claire	chr5B	45000000	460000000	nucmer	5049	arina	415000000	chr5B__ari	5
mattis	claire	chr5B	40000000	435000000	nucmer	5050	mattis	395000000	chr5B__sym	5
mattis	arina	chr5B	40000000	370000000	nucmer	5051	mattis	330000000	chr5B__sym	5
lancer	paragon	chr5B	100000000	395000000	nucmer	5052	lancer	295000000	chr5B__lac	5
arina	mattis	chr5B	45000000	330000000	nucmer	5051	arina	285000000	chr5B__ari	5
arina	cadenza	chr5B	190000000	435000000	nucmer	5053	arina	245000000	chr5B__ari	5
jagger	lancer	chr5B	60000000	295000000	nucmer	5054	jagger	235000000	chr5B__jag	5
lancer	jagger	chr5B	65000000	290000000	nucmer	5054	lancer	225000000	chr5B__lac	5
julius	cadenza	chr5B	75000000	285000000	nucmer	5055	julius	210000000	chr5B__jul	5
julius	weebil	chr5B	75000000	285000000	nucmer	5056	julius	210000000	chr5B__jul	5
stanley	cadenza	chr5B	75000000	285000000	nucmer	5057	stanley	210000000	chr5B__sta	5
stanley	weebil	chr5B	75000000	285000000	nucmer	5058	stanley	210000000	chr5B__sta	5
jagger	paragon	chr5B	100000000	305000000	nucmer	5059	jagger	205000000	chr5B__jag	5
stanley	julius	chr5B	75000000	280000000	nucmer	5060	stanley	205000000	chr5B__sta	5
julius	stanley	chr5B	85000000	285000000	nucmer	5060	julius	200000000	chr5B__jul	5
arina	paragon	chr5B	265000000	435000000	nucmer	5061	arina	170000000	chr5B__ari	5
mattis	cadenza	chr5B	180000000	350000000	nucmer	5062	mattis	170000000	chr5B__sym	5
lancer	landmark	chr5B	295000000	445000000	nucmer	5063	lancer	150000000	chr5B__lac	5
landmark	lancer	chr5B	300000000	450000000	nucmer	5063	landmark	150000000	chr5B__ldm	5
jagger	robigus	chr5B	335000000	480000000	nucmer	5064	jagger	145000000	chr5B__jag	5
julius	robigus	chr5B	285000000	425000000	nucmer	5065	julius	140000000	chr5B__jul	5
mattis	paragon	chr5B	250000000	380000000	nucmer	5066	mattis	130000000	chr5B__sym	5
stanley	claire	chr5B	450000000	570000000	nucmer	5067	stanley	120000000	chr5B__sta	5
lancer	weebil	chr5B	470000000	570000000	nucmer	5068	lancer	100000000	chr5B__lac	5
landmark	paragon	chr5B	300000000	400000000	nucmer	5069	landmark	100000000	chr5B__ldm	5
jagger	weebil	chr5B	295000000	385000000	nucmer	5070	jagger	90000000	chr5B__jag	5
stanley	robigus	chr5B	500000000	585000000	nucmer	5071	stanley	85000000	chr5B__sta	5
jagger	cadenza	chr5B	400000000	475000000	nucmer	5072	jagger	75000000	chr5B__jag	5
jagger	julius	chr5B	335000000	410000000	nucmer	5073	jagger	75000000	chr5B__jag	5
julius	jagger	chr5B	350000000	425000000	nucmer	5073	julius	75000000	chr5B__jul	5
julius	robigus	chr5B	445000000	505000000	nucmer	5074	julius	60000000	chr5B__jul	5
lancer	cadenza	chr5B	340000000	395000000	nucmer	5075	lancer	55000000	chr5B__lac	5
lancer	landmark	chr5B	595000000	650000000	nucmer	5076	lancer	55000000	chr5B__lac	5
landmark	cadenza	chr5B	345000000	400000000	nucmer	5077	landmark	55000000	chr5B__ldm	5
landmark	lancer	chr5B	600000000	655000000	nucmer	5076	landmark	55000000	chr5B__ldm	5
jagger	cadenza	chr5B	290000000	340000000	nucmer	5078	jagger	50000000	chr5B__jag	5
jagger	julius	chr5B	425000000	475000000	nucmer	5073	jagger	50000000	chr5B__jag	5
jagger	mace	chr5B	425000000	475000000	nucmer	5079	jagger	50000000	chr5B__jag	5
julius	paragon	chr5B	620000000	670000000	nucmer	5080	julius	50000000	chr5B__jul	5
julius	weebil	chr5B	350000000	400000000	nucmer	5081	julius	50000000	chr5B__jul	5
julius	jagger	chr5B	445000000	490000000	nucmer	5073	julius	45000000	chr5B__jul	5
julius	mace	chr5B	445000000	490000000	nucmer	5082	julius	45000000	chr5B__jul	5
lancer	mace	chr5B	525000000	570000000	nucmer	5083	lancer	45000000	chr5B__lac	5
mace	cadenza	chr5B	425000000	470000000	nucmer	5084	mace	45000000	chr5B__mac	5
mace	jagger	chr5B	425000000	470000000	nucmer	5079	mace	45000000	chr5B__mac	5
mace	julius	chr5B	425000000	470000000	nucmer	5082	mace	45000000	chr5B__mac	5
mace	robigus	chr5B	425000000	470000000	nucmer	5085	mace	45000000	chr5B__mac	5
arina	mattis	chr5B	345000000	385000000	nucmer	5051	arina	40000000	chr5B__ari	5
jagger	paragon	chr5B	395000000	435000000	nucmer	5086	jagger	40000000	chr5B__jag	5
julius	cadenza	chr5B	445000000	485000000	nucmer	5087	julius	40000000	chr5B__jul	5
landmark	paragon	chr5B	440000000	480000000	nucmer	5088	landmark	40000000	chr5B__ldm	5
mace	lancer	chr5B	515000000	555000000	nucmer	5083	mace	40000000	chr5B__mac	5
arina	robigus	chr5B	355000000	390000000	nucmer	5089	arina	35000000	chr5B__ari	5
jagger	landmark	chr5B	65000000	100000000	nucmer	5090	jagger	35000000	chr5B__jag	5
landmark	jagger	chr5B	60000000	95000000	nucmer	5090	landmark	35000000	chr5B__ldm	5
landmark	paragon	chr5B	5000000	40000000	nucmer	5091	landmark	35000000	chr5B__ldm	5
jagger	claire	chr5B	300000000	330000000	nucmer	5092	jagger	30000000	chr5B__jag	5
julius	cadenza	chr5B	615000000	645000000	nucmer	5093	julius	30000000	chr5B__jul	5
julius	claire	chr5B	615000000	645000000	nucmer	5094	julius	30000000	chr5B__jul	5
lancer	weebil	chr5B	20000000	50000000	nucmer	5095	lancer	30000000	chr5B__lac	5
jagger	claire	chr5B	350000000	375000000	nucmer	5096	jagger	25000000	chr5B__jag	5
jagger	stanley	chr5B	500000000	525000000	nucmer	5097	jagger	25000000	chr5B__jag	5
jagger	weebil	chr5B	590000000	615000000	nucmer	5098	jagger	25000000	chr5B__jag	5
julius	claire	chr5B	355000000	380000000	nucmer	5099	julius	25000000	chr5B__jul	5
julius	robigus	chr5B	580000000	605000000	nucmer	5100	julius	25000000	chr5B__jul	5
lancer	mace	chr5B	15000000	40000000	nucmer	5101	lancer	25000000	chr5B__lac	5
mace	lancer	chr5B	670000000	695000000	nucmer	5102	mace	25000000	chr5B__mac	5
mace	weebil	chr5B	545000000	570000000	nucmer	5103	mace	25000000	chr5B__mac	5
stanley	jagger	chr5B	510000000	535000000	nucmer	5097	stanley	25000000	chr5B__sta	5
arina	jagger	chr5B	15000000	35000000	nucmer	5104	arina	20000000	chr5B__ari	5
jagger	robigus	chr5B	500000000	520000000	nucmer	5105	jagger	20000000	chr5B__jag	5
jagger	robigus	chr5B	670000000	690000000	nucmer	5106	jagger	20000000	chr5B__jag	5
jagger	stanley	chr5B	630000000	650000000	nucmer	5107	jagger	20000000	chr5B__jag	5
jagger	weebil	chr5B	650000000	670000000	nucmer	5108	jagger	20000000	chr5B__jag	5
lancer	stanley	chr5B	415000000	435000000	nucmer	5109	lancer	20000000	chr5B__lac	5
landmark	stanley	chr5B	420000000	440000000	nucmer	5110	landmark	20000000	chr5B__ldm	5
mace	lancer	chr5B	20000000	40000000	nucmer	5101	mace	20000000	chr5B__mac	5
stanley	jagger	chr5B	640000000	660000000	nucmer	5107	stanley	20000000	chr5B__sta	5
stanley	lancer	chr5B	430000000	450000000	nucmer	5109	stanley	20000000	chr5B__sta	5
stanley	landmark	chr5B	430000000	450000000	nucmer	5110	stanley	20000000	chr5B__sta	5
mattis	robigus	chr5B	345000000	365000000	nucmer	5111	mattis	20000000	chr5B__sym	5
jagger	claire	chr5B	500000000	515000000	nucmer	5112	jagger	15000000	chr5B__jag	5
jagger	claire	chr5B	670000000	685000000	nucmer	5113	jagger	15000000	chr5B__jag	5
julius	cadenza	chr5B	415000000	430000000	nucmer	5114	julius	15000000	chr5B__jul	5
julius	lancer	chr5B	545000000	560000000	nucmer	5115	julius	15000000	chr5B__jul	5
julius	robigus	chr5B	30000000	45000000	nucmer	5116	julius	15000000	chr5B__jul	5
julius	stanley	chr5B	580000000	595000000	nucmer	5117	julius	15000000	chr5B__jul	5
julius	weebil	chr5B	545000000	560000000	nucmer	5118	julius	15000000	chr5B__jul	5
lancer	julius	chr5B	530000000	545000000	nucmer	5115	lancer	15000000	chr5B__lac	5
lancer	mace	chr5B	690000000	705000000	nucmer	5102	lancer	15000000	chr5B__lac	5
lancer	paragon	chr5B	435000000	450000000	nucmer	5119	lancer	15000000	chr5B__lac	5
mace	jagger	chr5B	645000000	660000000	nucmer	5120	mace	15000000	chr5B__mac	5
norin61	mace	chr5B	320000000	335000000	nucmer	5121	norin61	15000000	chr5B__nor	5
stanley	julius	chr5B	570000000	585000000	nucmer	5117	stanley	15000000	chr5B__sta	5
jagger	arina	chr5B	15000000	25000000	nucmer	5104	jagger	10000000	chr5B__jag	5
jagger	landmark	chr5B	650000000	660000000	nucmer	5122	jagger	10000000	chr5B__jag	5
jagger	mace	chr5B	660000000	670000000	nucmer	5120	jagger	10000000	chr5B__jag	5
julius	paragon	chr5B	415000000	425000000	nucmer	5123	julius	10000000	chr5B__jul	5
landmark	cadenza	chr5B	0	10000000	nucmer	5124	landmark	10000000	chr5B__ldm	5
landmark	lancer	chr5B	65000000	75000000	nucmer	5125	landmark	10000000	chr5B__ldm	5
landmark	lancer	chr5B	470000000	480000000	nucmer	5126	landmark	10000000	chr5B__ldm	5
landmark	mace	chr5B	420000000	430000000	nucmer	5127	landmark	10000000	chr5B__ldm	5
landmark	weebil	chr5B	470000000	480000000	nucmer	5128	landmark	10000000	chr5B__ldm	5
mace	lancer	chr5B	415000000	425000000	nucmer	5129	mace	10000000	chr5B__mac	5
mace	landmark	chr5B	415000000	425000000	nucmer	5127	mace	10000000	chr5B__mac	5
mace	paragon	chr5B	685000000	695000000	nucmer	5130	mace	10000000	chr5B__mac	5
mace	weebil	chr5B	20000000	30000000	nucmer	5131	mace	10000000	chr5B__mac	5
mace	weebil	chr5B	520000000	530000000	nucmer	5132	mace	10000000	chr5B__mac	5
mace	weebil	chr5B	650000000	660000000	nucmer	5133	mace	10000000	chr5B__mac	5
stanley	arina	chr5B	0	10000000	nucmer	5134	stanley	10000000	chr5B__sta	5
stanley	cadenza	chr5B	480000000	490000000	nucmer	5135	stanley	10000000	chr5B__sta	5
stanley	claire	chr5B	0	10000000	nucmer	5136	stanley	10000000	chr5B__sta	5
stanley	paragon	chr5B	285000000	295000000	nucmer	5137	stanley	10000000	chr5B__sta	5
stanley	paragon	chr5B	705000000	715000000	nucmer	5138	stanley	10000000	chr5B__sta	5
stanley	robigus	chr5B	0	10000000	nucmer	5139	stanley	10000000	chr5B__sta	5
stanley	robigus	chr5B	50000000	60000000	nucmer	5140	stanley	10000000	chr5B__sta	5
stanley	mattis	chr5B	0	10000000	nucmer	5141	stanley	10000000	chr5B__sta	5
arina	julius	chr5B	5000000	10000000	nucmer	5142	arina	5000000	chr5B__ari	5
arina	julius	chr5B	55000000	60000000	nucmer	5143	arina	5000000	chr5B__ari	5
arina	stanley	chr5B	5000000	10000000	nucmer	5134	arina	5000000	chr5B__ari	5
arina	weebil	chr5B	370000000	375000000	nucmer	5144	arina	5000000	chr5B__ari	5
chinese	paragon	chr5B	530000000	535000000	nucmer	5145	chinese	5000000	chr5B__chi	5
jagger	claire	chr5B	275000000	280000000	nucmer	5146	jagger	5000000	chr5B__jag	5
jagger	claire	chr5B	475000000	480000000	nucmer	5147	jagger	5000000	chr5B__jag	5
jagger	claire	chr5B	590000000	595000000	nucmer	5148	jagger	5000000	chr5B__jag	5
jagger	weebil	chr5B	685000000	690000000	nucmer	5149	jagger	5000000	chr5B__jag	5
julius	arina	chr5B	5000000	10000000	nucmer	5142	julius	5000000	chr5B__jul	5
julius	arina	chr5B	60000000	65000000	nucmer	5143	julius	5000000	chr5B__jul	5
julius	cadenza	chr5B	0	5000000	nucmer	5150	julius	5000000	chr5B__jul	5
julius	cadenza	chr5B	55000000	60000000	nucmer	5151	julius	5000000	chr5B__jul	5
julius	cadenza	chr5B	350000000	355000000	nucmer	5152	julius	5000000	chr5B__jul	5
julius	claire	chr5B	60000000	65000000	nucmer	5153	julius	5000000	chr5B__jul	5
julius	claire	chr5B	490000000	495000000	nucmer	5154	julius	5000000	chr5B__jul	5
julius	claire	chr5B	715000000	720000000	nucmer	5155	julius	5000000	chr5B__jul	5
julius	paragon	chr5B	20000000	25000000	nucmer	5156	julius	5000000	chr5B__jul	5
julius	paragon	chr5B	445000000	450000000	nucmer	5157	julius	5000000	chr5B__jul	5
julius	robigus	chr5B	5000000	10000000	nucmer	5158	julius	5000000	chr5B__jul	5
julius	robigus	chr5B	640000000	645000000	nucmer	5159	julius	5000000	chr5B__jul	5
lancer	cadenza	chr5B	0	5000000	nucmer	5160	lancer	5000000	chr5B__lac	5
lancer	claire	chr5B	585000000	590000000	nucmer	5161	lancer	5000000	chr5B__lac	5
lancer	landmark	chr5B	0	5000000	nucmer	5162	lancer	5000000	chr5B__lac	5
lancer	landmark	chr5B	70000000	75000000	nucmer	5125	lancer	5000000	chr5B__lac	5
lancer	landmark	chr5B	95000000	100000000	nucmer	5163	lancer	5000000	chr5B__lac	5
lancer	landmark	chr5B	470000000	475000000	nucmer	5126	lancer	5000000	chr5B__lac	5
lancer	mace	chr5B	420000000	425000000	nucmer	5129	lancer	5000000	chr5B__lac	5
lancer	paragon	chr5B	470000000	475000000	nucmer	5164	lancer	5000000	chr5B__lac	5
lancer	paragon	chr5B	660000000	665000000	nucmer	5165	lancer	5000000	chr5B__lac	5
lancer	paragon	chr5B	695000000	700000000	nucmer	5166	lancer	5000000	chr5B__lac	5
lancer	weebil	chr5B	275000000	280000000	nucmer	5167	lancer	5000000	chr5B__lac	5
lancer	weebil	chr5B	590000000	595000000	nucmer	5168	lancer	5000000	chr5B__lac	5
landmark	cadenza	chr5B	520000000	525000000	nucmer	5169	landmark	5000000	chr5B__ldm	5
landmark	claire	chr5B	430000000	435000000	nucmer	5170	landmark	5000000	chr5B__ldm	5
landmark	jagger	chr5B	660000000	665000000	nucmer	5122	landmark	5000000	chr5B__ldm	5
landmark	lancer	chr5B	0	5000000	nucmer	5162	landmark	5000000	chr5B__ldm	5
landmark	lancer	chr5B	90000000	95000000	nucmer	5163	landmark	5000000	chr5B__ldm	5
landmark	paragon	chr5B	100000000	105000000	nucmer	5171	landmark	5000000	chr5B__ldm	5
landmark	paragon	chr5B	260000000	265000000	nucmer	5172	landmark	5000000	chr5B__ldm	5
landmark	paragon	chr5B	520000000	525000000	nucmer	5173	landmark	5000000	chr5B__ldm	5
landmark	paragon	chr5B	580000000	585000000	nucmer	5174	landmark	5000000	chr5B__ldm	5
landmark	weebil	chr5B	15000000	20000000	nucmer	5175	landmark	5000000	chr5B__ldm	5
landmark	weebil	chr5B	285000000	290000000	nucmer	5176	landmark	5000000	chr5B__ldm	5
landmark	weebil	chr5B	580000000	585000000	nucmer	5177	landmark	5000000	chr5B__ldm	5
landmark	weebil	chr5B	660000000	665000000	nucmer	5178	landmark	5000000	chr5B__ldm	5
mace	cadenza	chr5B	675000000	680000000	nucmer	5179	mace	5000000	chr5B__mac	5
mace	claire	chr5B	30000000	35000000	nucmer	5180	mace	5000000	chr5B__mac	5
mace	claire	chr5B	490000000	495000000	nucmer	5181	mace	5000000	chr5B__mac	5
mace	norin61	chr5B	95000000	100000000	nucmer	5182	mace	5000000	chr5B__mac	5
mace	norin61	chr5B	115000000	120000000	nucmer	5183	mace	5000000	chr5B__mac	5
mace	norin61	chr5B	190000000	195000000	nucmer	5184	mace	5000000	chr5B__mac	5
mace	norin61	chr5B	320000000	325000000	nucmer	5121	mace	5000000	chr5B__mac	5
mace	paragon	chr5B	425000000	430000000	nucmer	5185	mace	5000000	chr5B__mac	5
mace	paragon	chr5B	575000000	580000000	nucmer	5186	mace	5000000	chr5B__mac	5
norin61	mace	chr5B	95000000	100000000	nucmer	5182	norin61	5000000	chr5B__nor	5
norin61	mace	chr5B	115000000	120000000	nucmer	5183	norin61	5000000	chr5B__nor	5
norin61	mace	chr5B	195000000	200000000	nucmer	5184	norin61	5000000	chr5B__nor	5
stanley	claire	chr5B	80000000	85000000	nucmer	5187	stanley	5000000	chr5B__sta	5
stanley	claire	chr5B	195000000	200000000	nucmer	5188	stanley	5000000	chr5B__sta	5
stanley	claire	chr5B	285000000	290000000	nucmer	5189	stanley	5000000	chr5B__sta	5
stanley	paragon	chr5B	445000000	450000000	nucmer	5190	stanley	5000000	chr5B__sta	5
stanley	paragon	chr5B	535000000	540000000	nucmer	5191	stanley	5000000	chr5B__sta	5
stanley	robigus	chr5B	470000000	475000000	nucmer	5192	stanley	5000000	chr5B__sta	5
mattis	stanley	chr5B	0	5000000	nucmer	5141	mattis	5000000	chr5B__sym	5
claire	arina	chr5B	45000000	460000000	nucmer	5049	arina	415000000	chr5B__ari	5
claire	mattis	chr5B	40000000	435000000	nucmer	5050	mattis	395000000	chr5B__sym	5
paragon	lancer	chr5B	100000000	395000000	nucmer	5052	lancer	295000000	chr5B__lac	5
cadenza	arina	chr5B	190000000	435000000	nucmer	5053	arina	245000000	chr5B__ari	5
cadenza	julius	chr5B	75000000	285000000	nucmer	5055	julius	210000000	chr5B__jul	5
weebil	julius	chr5B	75000000	285000000	nucmer	5056	julius	210000000	chr5B__jul	5
cadenza	stanley	chr5B	75000000	285000000	nucmer	5057	stanley	210000000	chr5B__sta	5
weebil	stanley	chr5B	75000000	285000000	nucmer	5058	stanley	210000000	chr5B__sta	5
paragon	jagger	chr5B	100000000	305000000	nucmer	5059	jagger	205000000	chr5B__jag	5
paragon	arina	chr5B	265000000	435000000	nucmer	5061	arina	170000000	chr5B__ari	5
cadenza	mattis	chr5B	180000000	350000000	nucmer	5062	mattis	170000000	chr5B__sym	5
robigus	jagger	chr5B	335000000	480000000	nucmer	5064	jagger	145000000	chr5B__jag	5
robigus	julius	chr5B	285000000	425000000	nucmer	5065	julius	140000000	chr5B__jul	5
paragon	mattis	chr5B	250000000	380000000	nucmer	5066	mattis	130000000	chr5B__sym	5
claire	stanley	chr5B	450000000	570000000	nucmer	5067	stanley	120000000	chr5B__sta	5
weebil	lancer	chr5B	470000000	570000000	nucmer	5068	lancer	100000000	chr5B__lac	5
paragon	landmark	chr5B	300000000	400000000	nucmer	5069	landmark	100000000	chr5B__ldm	5
weebil	jagger	chr5B	295000000	385000000	nucmer	5070	jagger	90000000	chr5B__jag	5
robigus	stanley	chr5B	500000000	585000000	nucmer	5071	stanley	85000000	chr5B__sta	5
cadenza	jagger	chr5B	400000000	475000000	nucmer	5072	jagger	75000000	chr5B__jag	5
robigus	julius	chr5B	445000000	505000000	nucmer	5074	julius	60000000	chr5B__jul	5
cadenza	lancer	chr5B	340000000	395000000	nucmer	5075	lancer	55000000	chr5B__lac	5
cadenza	landmark	chr5B	345000000	400000000	nucmer	5077	landmark	55000000	chr5B__ldm	5
cadenza	jagger	chr5B	290000000	340000000	nucmer	5078	jagger	50000000	chr5B__jag	5
paragon	julius	chr5B	620000000	670000000	nucmer	5080	julius	50000000	chr5B__jul	5
weebil	julius	chr5B	350000000	400000000	nucmer	5081	julius	50000000	chr5B__jul	5
cadenza	mace	chr5B	425000000	470000000	nucmer	5084	mace	45000000	chr5B__mac	5
robigus	mace	chr5B	425000000	470000000	nucmer	5085	mace	45000000	chr5B__mac	5
paragon	jagger	chr5B	395000000	435000000	nucmer	5086	jagger	40000000	chr5B__jag	5
cadenza	julius	chr5B	445000000	485000000	nucmer	5087	julius	40000000	chr5B__jul	5
paragon	landmark	chr5B	440000000	480000000	nucmer	5088	landmark	40000000	chr5B__ldm	5
robigus	arina	chr5B	355000000	390000000	nucmer	5089	arina	35000000	chr5B__ari	5
paragon	landmark	chr5B	5000000	40000000	nucmer	5091	landmark	35000000	chr5B__ldm	5
claire	jagger	chr5B	300000000	330000000	nucmer	5092	jagger	30000000	chr5B__jag	5
cadenza	julius	chr5B	615000000	645000000	nucmer	5093	julius	30000000	chr5B__jul	5
claire	julius	chr5B	615000000	645000000	nucmer	5094	julius	30000000	chr5B__jul	5
weebil	lancer	chr5B	20000000	50000000	nucmer	5095	lancer	30000000	chr5B__lac	5
claire	jagger	chr5B	350000000	375000000	nucmer	5096	jagger	25000000	chr5B__jag	5
weebil	jagger	chr5B	590000000	615000000	nucmer	5098	jagger	25000000	chr5B__jag	5
claire	julius	chr5B	355000000	380000000	nucmer	5099	julius	25000000	chr5B__jul	5
robigus	julius	chr5B	580000000	605000000	nucmer	5100	julius	25000000	chr5B__jul	5
weebil	mace	chr5B	545000000	570000000	nucmer	5103	mace	25000000	chr5B__mac	5
robigus	jagger	chr5B	500000000	520000000	nucmer	5105	jagger	20000000	chr5B__jag	5
robigus	jagger	chr5B	670000000	690000000	nucmer	5106	jagger	20000000	chr5B__jag	5
weebil	jagger	chr5B	650000000	670000000	nucmer	5108	jagger	20000000	chr5B__jag	5
robigus	mattis	chr5B	345000000	365000000	nucmer	5111	mattis	20000000	chr5B__sym	5
claire	jagger	chr5B	500000000	515000000	nucmer	5112	jagger	15000000	chr5B__jag	5
claire	jagger	chr5B	670000000	685000000	nucmer	5113	jagger	15000000	chr5B__jag	5
cadenza	julius	chr5B	415000000	430000000	nucmer	5114	julius	15000000	chr5B__jul	5
robigus	julius	chr5B	30000000	45000000	nucmer	5116	julius	15000000	chr5B__jul	5
weebil	julius	chr5B	545000000	560000000	nucmer	5118	julius	15000000	chr5B__jul	5
paragon	lancer	chr5B	435000000	450000000	nucmer	5119	lancer	15000000	chr5B__lac	5
paragon	julius	chr5B	415000000	425000000	nucmer	5123	julius	10000000	chr5B__jul	5
cadenza	landmark	chr5B	0	10000000	nucmer	5124	landmark	10000000	chr5B__ldm	5
weebil	landmark	chr5B	470000000	480000000	nucmer	5128	landmark	10000000	chr5B__ldm	5
paragon	mace	chr5B	685000000	695000000	nucmer	5130	mace	10000000	chr5B__mac	5
weebil	mace	chr5B	20000000	30000000	nucmer	5131	mace	10000000	chr5B__mac	5
weebil	mace	chr5B	520000000	530000000	nucmer	5132	mace	10000000	chr5B__mac	5
weebil	mace	chr5B	650000000	660000000	nucmer	5133	mace	10000000	chr5B__mac	5
cadenza	stanley	chr5B	480000000	490000000	nucmer	5135	stanley	10000000	chr5B__sta	5
claire	stanley	chr5B	0	10000000	nucmer	5136	stanley	10000000	chr5B__sta	5
paragon	stanley	chr5B	285000000	295000000	nucmer	5137	stanley	10000000	chr5B__sta	5
paragon	stanley	chr5B	705000000	715000000	nucmer	5138	stanley	10000000	chr5B__sta	5
robigus	stanley	chr5B	0	10000000	nucmer	5139	stanley	10000000	chr5B__sta	5
robigus	stanley	chr5B	50000000	60000000	nucmer	5140	stanley	10000000	chr5B__sta	5
weebil	arina	chr5B	370000000	375000000	nucmer	5144	arina	5000000	chr5B__ari	5
paragon	chinese	chr5B	530000000	535000000	nucmer	5145	chinese	5000000	chr5B__chi	5
claire	jagger	chr5B	275000000	280000000	nucmer	5146	jagger	5000000	chr5B__jag	5
claire	jagger	chr5B	475000000	480000000	nucmer	5147	jagger	5000000	chr5B__jag	5
claire	jagger	chr5B	590000000	595000000	nucmer	5148	jagger	5000000	chr5B__jag	5
